Meses_contrato,Total,Factura_mensual,Contrato_mensual,Pago_chequera_electronica,Soporte_tecnico,Seguridad_online,Contrato_2_años,Factura_online,Contrato_1_año,Respaldo_online,Genero_Masculino,Renuncia,ID
20.0,1782.4,94.1,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,5609-CEBID
15.0,1302.65,84.35,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,5609-IMCGG
58.0,3795.45,64.9,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,5614-DNZCE
20.0,374.5,19.4,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,5616-PRTNT
46.0,2459.8,53.1,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5619-PTMIK
4.0,68.2,19.95,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,5619-XZZKR
35.0,949.8,25.4,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,5622-UEJFI
1.0,20.95,20.95,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5624-BQSSA
9.0,178.85,19.5,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5624-RYAMH
20.0,1879.25,89.1,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,5626-MGTUK
35.0,644.5,20.1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,5627-TVBPP
21.0,1737.45,84.1,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,5628-FCGYG
49.0,5070.4,101.55,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5628-RKIFK
3.0,177.4,64.5,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,5630-AHZIL
47.0,4849.1,106.35,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,5630-IXDXV
13.0,670.65,52.1,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,5639-NTUPK
30.0,1187.05,40.35,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,5640-CAXOA
58.0,4916.4,84.3,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5641-DMBFJ
53.0,1039.45,19.85,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,5642-MHDQT
2.0,161.5,89.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5644-PDMZC
60.0,6401.25,105.9,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,5647-FXOTP
8.0,130.25,19.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5647-URDKA
2.0,180.25,95.1,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,5649-ANRML
51.0,5038.15,99.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,5649-RXQTV
27.0,1032.0,36.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5649-TJHOV
12.0,1115.15,95.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5649-VUKMC
4.0,96.05,24.25,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5650-VDUDS
31.0,2640.55,81.15,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,5650-YLIBA
10.0,492.1,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5651-CPDND
41.0,3339.05,86.2,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,5651-CRHKQ
18.0,865.75,49.85,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,5651-WYIPH
32.0,2723.75,86.1,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,5651-YLPRD
10.0,777.3,75.75,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5652-MSDEY
31.0,1498.55,49.2,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5653-ITXJK
49.0,4718.25,96.2,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,5655-JSMZM
62.0,1253.65,19.85,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5656-JAMLX
42.0,2032.3,48.15,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,5656-MJEFC
72.0,6929.4,98.35,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,5663-QBGIS
24.0,2259.35,89.55,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5666-CYCYZ
65.0,1725.0,25.1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,5666-MBJPT
72.0,7657.4,106.1,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,5668-MEISB
5.0,210.75,39.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5669-SRAIP
70.0,5411.4,75.65,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,5671-RQRLP
50.0,5189.75,100.65,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,5671-UUNXD
1.0,60.15,60.15,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5673-FSSMF
2.0,77.15,40.4,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,5673-TIYIB
71.0,5154.5,73.35,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,5676-CFLYY
71.0,7412.25,104.1,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,5678-VFNEQ
68.0,5646.6,82.45,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,5680-LQOGP
43.0,4013.8,91.25,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,5681-LLOEI
72.0,6563.4,90.35,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,5684-FJVYR
5.0,404.2,83.6,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,5685-IIXLY
17.0,1410.25,86.75,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,5686-CMAWK
4.0,77.5,20.35,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5687-DKDTV
15.0,288.05,20.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,5688-KZTSN
1.0,45.4,45.4,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5692-FPTAH
31.0,2845.15,90.7,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,5692-ICXLW
41.0,4220.35,99.65,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,5693-PIPCS
67.0,6895.5,103.15,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,5696-CEIQJ
17.0,369.05,19.45,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5696-EXCYS
48.0,3238.4,70.1,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,5696-JVVQY
1.0,45.05,45.05,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,5696-QURRL
28.0,973.65,35.9,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5697-GOMBF
9.0,857.25,94.4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5698-BQJOH
71.0,1766.75,24.65,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,5699-BNCAS
26.0,978.6,35.4,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,5701-GUXDC
1.0,24.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5701-SVCWR
11.0,880.05,82.9,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5701-YVSVF
13.0,610.75,50.55,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,5701-ZIKJE
71.0,5832.65,82.55,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,5702-KVQRD
4.0,93.45,19.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5702-SKUOB
9.0,494.05,54.55,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,5707-ORNDZ
53.0,3729.6,69.7,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,5707-ZMDJP
58.0,5435.6,93.4,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,5708-EVONK
43.0,3954.1,91.65,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,5712-AHQNN
2.0,152.45,79.85,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,5712-PTIWW
4.0,68.45,20.15,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5712-VBOXD
65.0,6416.7,99.05,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,5716-EZXZN
13.0,1299.1,104.15,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,5716-LIBJC
49.0,2633.95,55.35,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,5724-BIDBU
8.0,146.6,19.85,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,5726-CVNYA
72.0,6397.6,90.8,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,5727-MYATE
4.0,302.75,80.85,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5729-KLZAR
66.0,1253.8,19.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5730-DBDSI
43.0,1500.25,33.45,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,5730-RIITO
52.0,5481.25,104.45,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,5732-IKGQH
61.0,7365.7,118.6,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,5734-EJKXG
69.0,5502.55,79.45,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,5736-YEJAX
70.0,6669.05,97.55,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,5740-YHGTW
71.0,1898.1,25.55,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5743-KHMNA
10.0,934.1,92.5,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,5747-PMBSQ
69.0,7348.8,106.5,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,5748-RNCJT
46.0,3846.35,81.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,5751-USDBL
28.0,1654.7,59.9,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,5753-QQWPW
11.0,697.25,64.9,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5756-JYOJT
61.0,3902.6,64.05,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,5756-OZRIO
3.0,108.95,35.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5759-RCVCB
6.0,494.95,78.95,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,5760-FXFVO
3.0,313.6,107.95,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5760-IFJOZ
22.0,1545.4,69.75,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,5760-WRAHC
38.0,763.1,19.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5761-BYYZA
52.0,3038.55,58.75,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,5762-TJXGK
72.0,6033.1,84.45,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,5766-FTRTS
72.0,8425.3,115.55,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,5766-RLNAM
29.0,1970.5,68.85,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,5766-XQXMQ
1.0,19.4,19.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5766-ZJYBB
50.0,938.95,20.35,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,5774-QPLTF
7.0,150.75,20.45,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5774-XZTQC
40.0,2023.55,50.25,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,5777-KJIRB
12.0,260.7,20.15,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5777-ZPQNC
9.0,530.05,59.5,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5778-BVOFB
8.0,408.25,49.4,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5780-INQIK
72.0,7334.05,100.65,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,5781-BKHOP
71.0,5357.75,73.5,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,5781-RFZRP
72.0,1304.8,19.3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5787-KXGIY
34.0,2839.45,84.75,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,5788-YPOEG
24.0,592.65,24.6,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,5789-LDFXO
56.0,3808.0,68.75,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,5791-KAJFD
52.0,3103.25,59.85,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5792-JALQC
55.0,1210.3,21.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5793-YOLJN
69.0,4134.7,59.1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,5795-BKOYE
68.0,7553.6,110.8,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,5795-KTGUD
1.0,90.6,90.6,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5797-APWZC
63.0,1215.1,19.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5799-JRCZO
50.0,5232.9,104.4,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,5802-ADBRC
72.0,4804.65,67.8,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,5803-NQJZO
70.0,7554.05,106.05,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,5804-HYIEZ
39.0,757.95,19.75,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5804-JMYIO
2.0,139.05,70.35,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5804-LEPIM
3.0,57.4,20.55,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,5808-TOTXO
52.0,5301.1,101.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5811-IWXYM
33.0,2716.3,83.85,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,5813-UECBU
20.0,1274.45,64.15,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,5815-HGGHV
70.0,5717.85,80.4,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,5816-JMLGY
37.0,3541.4,100.3,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5816-QVHRX
7.0,419.35,51.3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,5816-SCGFC
56.0,4014.0,68.45,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,5820-PTRYM
57.0,1115.6,19.9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5821-MMEIL
48.0,3035.35,64.4,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,5825-XJOCM
56.0,5432.2,96.95,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,5827-MWCZK
19.0,1875.55,100.95,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,5828-AVIPD
62.0,5618.3,89.1,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,5828-DWPIL
23.0,1689.45,68.75,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,5829-NVSQN
29.0,1834.15,60.2,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,5832-EXGTT
29.0,2243.9,75.35,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,5832-TRLPB
2.0,134.7,69.8,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,5832-XKAES
1.0,75.45,75.45,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,5834-ASPWA
3.0,228.4,76.95,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,5835-BEQEU
21.0,1215.45,58.85,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,5837-LXSDN
16.0,1170.5,74.55,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,5839-SUYVZ
16.0,1114.85,68.25,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,5840-NVDCG
5.0,454.15,88.9,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,5842-POCOP
18.0,892.7,50.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5843-TTHGI
33.0,1955.4,58.45,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,5844-QVTAT
35.0,655.3,20.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5845-BZZIB
71.0,1730.65,24.45,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5846-ABOBJ
71.0,4973.4,70.85,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,5846-NEQVZ
33.0,2888.7,88.6,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5846-QFDFI
22.0,475.1,20.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,5847-MXBEO
68.0,1386.9,20.05,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5848-FHRFC
27.0,552.9,20.05,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,5849-ASHZJ
6.0,123.65,20.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5850-BDWCY
70.0,1782.05,25.4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5854-KSRBJ
49.0,5174.35,106.65,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,5855-EIBDE
44.0,4040.2,89.2,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,5857-TYBCJ
2.0,38.25,20.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5857-XRECV
1.0,44.45,44.45,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5858-EAFCZ
26.0,515.75,19.15,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,5859-HZYLF
46.0,2893.4,60.75,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,5862-BRIXZ
10.0,163.2,18.85,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5863-OOKCL
1.0,31.35,31.35,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,5868-CZJDR
1.0,20.25,20.25,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,5868-YTYKS
6.0,519.15,84.2,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,5868-YWPDW
32.0,607.7,19.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,5871-DGTXZ
60.0,2773.9,44.45,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,5872-OEQNH
1.0,69.9,69.9,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,5875-YPQFJ
6.0,365.35,55.9,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,5876-HZVZM
23.0,415.1,20.05,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5876-QMYLD
72.0,6520.8,88.05,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,5879-HMFFH
11.0,888.65,75.25,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5879-SESNB
5.0,163.55,34.25,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5882-CMAZQ
19.0,1931.75,99.95,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,5883-GTGVD
72.0,1857.85,25.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5884-FBCTL
1.0,69.4,69.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5884-GCYMI
35.0,3161.2,89.85,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,5886-VLQVU
58.0,5563.65,94.35,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5887-IKKYO
69.0,3772.5,54.95,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,5888-TLMCL
50.0,4888.7,95.05,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,5889-JTMUL
13.0,1115.2,84.6,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5889-LFOLL
72.0,1567.0,19.75,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,5893-KCLGT
56.0,4534.45,81.8,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,5893-PYOLZ
9.0,657.5,70.05,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5895-QSXOD
3.0,168.15,50.15,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,5896-NPFWW
67.0,7112.15,105.6,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,5897-ZYEKH
31.0,2823.0,89.3,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5898-IGSLP
13.0,999.45,75.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5899-MQZZL
31.0,2979.2,94.5,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,5899-OUVKV
70.0,1411.2,20.15,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,5902-WBLSE
1.0,19.5,19.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,5906-BFOZT
45.0,2319.8,54.15,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,5906-CVLHP
55.0,4213.9,75.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,5906-DVAPM
15.0,1133.9,74.2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,5908-QMGOE
1.0,56.25,56.25,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5909-ECHUI
34.0,3128.8,90.15,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,5913-INRQV
18.0,1505.85,85.45,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,5914-DVBWJ
32.0,593.2,19.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5914-GXMDA
72.0,8424.9,115.8,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,5914-XRFQB
70.0,5536.5,79.15,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,5915-ANOEI
49.0,3472.05,71.8,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,5915-DGNVC
2.0,147.8,69.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5916-QEWPT
37.0,683.75,19.35,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5917-HBSDW
32.0,587.7,19.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,5917-RYRMG
32.0,654.55,20.55,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5918-VUKWP
1.0,79.35,79.35,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5919-TMRGD
2.0,42.7,20.05,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5919-VCZYM
64.0,4764.0,73.55,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,5921-NGYRH
19.0,1761.05,89.65,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5922-ABDVO
10.0,1081.45,104.4,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,5923-GXUOC
13.0,930.05,72.8,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,5924-IFQTT
41.0,865.0,20.25,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,5924-SNGKP
9.0,684.85,76.25,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,5928-QLDHB
69.0,5553.25,81.5,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,5930-GBIWP
7.0,467.55,70.1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,5931-FLJJF
22.0,1816.75,84.75,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5934-RMPOV
23.0,1702.9,75.3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5934-TSSAU
